Time,P0PX,P0PY,P0PZ,P0RX,P0RY,P0RZ,P0LPX,P0LPY,P0LPZ,P0LRX,P0LRY,P0LRZ,P0RPX,P0RPY,P0RPZ,P0RRX,P0RRY,P0RRZ,P0M,P1PX,P1PY,P1PZ,P1RX,P1RY,P1RZ,P1LPX,P1LPY,P1LPZ,P1LRX,P1LRY,P1LRZ,P1RPX,P1RPY,P1RPZ,P1RRX,P1RRY,P1RRZ,P1M,P2PX,P2PY,P2PZ,P2RX,P2RY,P2RZ,P2LPX,P2LPY,P2LPZ,P2LRX,P2LRY,P2LRZ,P2RPX,P2RPY,P2RPZ,P2RRX,P2RRY,P2RRZ,P2M
35.44831,-9.937819,1.504824,-0.1760101,346.6,224.4,-4.388337E-07,-10.19518,1.492079,-0.482913,351.5366,198.2768,44.86468,-10.26707,1.527233,-0.3424811,328.6868,159.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.15161,-9.873414,1.499803,-0.2544472,343.9763,229.7052,0.003693047,-10.15285,1.492079,-0.5342133,351.5366,203.9104,44.86467,-10.21246,1.527233,-0.3859415,328.6868,165.3521,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.15784,-9.877375,1.500019,-0.2494783,344.0912,229.383,0.005245869,-10.15513,1.492079,-0.5311742,351.5366,203.5198,44.86467,-10.21573,1.527233,-0.3833194,328.6868,164.9615,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.16364,-9.881695,1.500255,-0.2440579,344.2166,229.0318,0.00617198,-10.15762,1.492079,-0.5278592,351.5366,203.0937,44.86467,-10.21929,1.527233,-0.3804593,328.6868,164.5353,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.46497,-9.950055,1.506404,-0.1618159,347.4,223.4,0,-10.20057,1.492079,-0.4760282,351.5366,196.6768,44.86467,-10.27635,1.527233,-0.3376586,328.6868,158.3397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.1705,-9.886003,1.500489,-0.2386525,344.3416,228.6818,0.006300749,-10.1601,1.492079,-0.5245535,351.5366,202.6687,44.86467,-10.22285,1.527233,-0.3776071,328.6868,164.1104,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.1764,-9.890504,1.500735,-0.2330043,344.4722,228.3163,0.005588293,-10.16269,1.492079,-0.5210993,351.5366,202.2246,44.86467,-10.22657,1.527233,-0.3746266,328.6868,163.6663,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.18198,-9.89458,1.500957,-0.2278905,344.5905,227.9856,0.004198679,-10.16503,1.492079,-0.5179718,351.5366,201.8226,44.86467,-10.22993,1.527233,-0.3719282,328.6868,163.2643,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.48167,-9.962678,1.509222,-0.1461687,348.8,221.8,0,-10.21046,1.492079,-0.4665623,351.5366,196.0768,44.86468,-10.28769,1.527233,-0.3289936,328.6868,157.7397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.18888,-9.898689,1.501181,-0.2227345,344.7097,227.6524,0.002081324,-10.16739,1.492079,-0.5148184,351.5366,201.4172,44.86467,-10.23333,1.527233,-0.3692076,328.6868,162.8589,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.1944,-9.903296,1.501495,-0.2170529,344.8745,227.2752,0.001938632,-10.17002,1.492079,-0.5113153,351.5366,200.967,44.86467,-10.23718,1.527233,-0.366132,328.6868,162.4411,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.20017,-9.907311,1.501882,-0.2122784,345.0752,226.9396,0.006317166,-10.17265,1.492079,-0.5082481,351.5366,200.6547,44.86468,-10.24064,1.527233,-0.3633907,328.6868,162.1512,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.49834,-9.975282,1.51045,-0.1333613,349.4,221.2,-2.17149E-07,-10.20945,1.492079,-0.4446843,351.5366,195.4768,44.86467,-10.28812,1.527233,-0.3079319,328.6868,157.1397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.20702,-9.911581,1.502294,-0.2072024,345.2886,226.5831,0.009635677,-10.17557,1.492079,-0.5049641,351.5366,200.3465,44.86467,-10.24433,1.527233,-0.3604763,328.6868,161.8429,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.21273,-9.916262,1.502745,-0.2016387,345.5225,226.1928,0.01169496,-10.17877,1.492079,-0.5013645,351.5366,200.0087,44.86468,-10.24836,1.527233,-0.3572817,328.6868,161.5051,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.51503,-9.977281,1.511276,-0.1084604,349.8,220.5999,0,-10.2104,1.492079,-0.4216888,351.5366,195.2768,44.86467,-10.28955,1.527233,-0.285212,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.21841,-9.920384,1.503142,-0.1967373,345.7286,225.8492,0.01214449,-10.18159,1.492079,-0.4981935,351.5366,199.711,44.86467,-10.25192,1.527233,-0.3544676,328.6868,161.2074,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.22454,-9.924421,1.503532,-0.1919377,345.9305,225.5132,0.01134945,-10.18435,1.492079,-0.4950883,351.5366,199.4195,44.86468,-10.2554,1.527233,-0.3517118,328.6868,160.916,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.23063,-9.928965,1.50397,-0.1865368,346.1575,225.1353,0.008998432,-10.18746,1.492079,-0.4915943,351.5366,199.0916,44.86468,-10.25932,1.527233,-0.3486109,328.6868,160.588,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.53169,-9.978916,1.512106,-0.0840807,350.2,220.3999,-2.166041E-07,-10.21229,1.492079,-0.3981984,351.5366,195.2768,44.86467,-10.29144,1.527233,-0.2617216,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.237,-9.933107,1.504369,-0.1816115,346.3646,224.7911,0.005513245,-10.19029,1.492079,-0.4884076,351.5366,198.7925,44.86468,-10.2629,1.527233,-0.345783,328.6868,160.2889,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.24289,-9.9378,1.504822,-0.1760314,346.5991,224.4014,2.369711E-05,-10.1935,1.492079,-0.4847975,351.5366,198.4536,44.86468,-10.26695,1.527233,-0.3425791,328.6868,159.9501,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.24839,-9.942307,1.505498,-0.1708994,346.9354,224.0147,0.008465289,-10.19591,1.492079,-0.4809487,351.5366,198.1329,44.86468,-10.26952,1.527233,-0.3384631,328.6868,159.6141,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.5484,-9.980806,1.512106,-0.06059027,350.2,220.3999,-2.166041E-07,-10.21419,1.492079,-0.3746371,351.5366,195.2768,44.86467,-10.29334,1.527233,-0.2381604,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.25458,-9.946213,1.506084,-0.1664543,347.2272,223.68,0.0139387,-10.1974,1.492079,-0.4769642,351.5366,197.8411,44.86468,-10.27171,1.527233,-0.3348622,328.6868,159.3223,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.26025,-9.950961,1.506798,-0.1610479,347.5822,223.2735,0.01823547,-10.19921,1.492079,-0.4721181,351.5367,197.4861,44.86467,-10.27438,1.527233,-0.3304825,328.6868,158.9673,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.266,-9.955372,1.50746,-0.1560266,347.9119,222.8964,0.019914,-10.20089,1.492079,-0.4676173,351.5366,197.1565,44.86468,-10.27686,1.527233,-0.3264148,328.6868,158.6376,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.56507,-9.982702,1.512106,-0.03702903,350.2,220.3999,-2.166041E-07,-10.21608,1.492079,-0.3511467,351.5366,195.2768,44.86467,-10.29523,1.527233,-0.2146699,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.27274,-9.959487,1.508078,-0.1513429,348.2195,222.5451,0.01947976,-10.20246,1.492079,-0.4634187,351.5366,196.849,44.86467,-10.27917,1.527233,-0.3226204,328.6868,158.3301,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.27834,-9.964633,1.508851,-0.1454837,348.6042,222.1062,0.01622829,-10.20442,1.492079,-0.4581668,351.5366,196.4643,44.86467,-10.28206,1.527233,-0.3178742,328.6868,157.9454,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.28367,-9.968786,1.509475,-0.1407559,348.9146,221.7524,0.01141883,-10.206,1.492079,-0.4539289,351.5366,196.1539,44.86467,-10.2844,1.527233,-0.314044,328.6868,157.635,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.58173,-9.984591,1.512106,-0.0135386,350.2,220.3999,-2.166041E-07,-10.21797,1.492079,-0.3276563,351.5366,195.2768,44.86467,-10.29712,1.527233,-0.1911795,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.29005,-9.97311,1.510124,-0.135833,349.2378,221.3845,0.004344648,-10.20765,1.492079,-0.4495165,351.5366,195.8307,44.86467,-10.28683,1.527233,-0.3100562,328.6868,157.3119,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.29568,-9.975622,1.510552,-0.1288836,349.4492,221.1507,0.0003276253,-10.20936,1.492079,-0.4449227,351.5366,195.4942,44.86467,-10.28842,1.527233,-0.3038824,328.6868,157.1281,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.59843,-9.986482,1.512106,0.00995183,350.2,220.3999,-2.166041E-07,-10.21986,1.492079,-0.3041201,351.5366,195.2768,44.86467,-10.29901,1.527233,-0.1676433,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.30133,-9.976249,1.51074,-0.1206224,349.54,221.0598,0.0008197992,-10.20996,1.492079,-0.4371643,351.5366,195.4553,44.86467,-10.28902,1.527233,-0.2959619,328.6868,157.1054,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.30768,-9.976907,1.510937,-0.1119514,349.6353,220.9644,0.001179091,-10.21053,1.492079,-0.4288177,351.5366,195.4315,44.86468,-10.28964,1.527233,-0.2876482,328.6868,157.0816,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.31279,-9.977557,1.511132,-0.1033914,349.7295,220.8702,0.001374617,-10.21108,1.492079,-0.4205782,351.5366,195.4079,44.86467,-10.29025,1.527233,-0.2794411,328.6868,157.058,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.61509,-9.988376,1.512106,0.03348804,350.2,220.3999,-2.166041E-07,-10.22175,1.492079,-0.2806296,351.5366,195.2768,44.86467,-10.3009,1.527233,-0.1441529,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.31852,-9.978127,1.511303,-0.09587264,349.8121,220.7876,0.001417198,-10.21157,1.492079,-0.413341,351.5366,195.3873,44.86468,-10.29079,1.527233,-0.2722321,328.6868,157.0374,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.32455,-9.97875,1.51149,-0.08767033,349.9023,220.6974,0.001324875,-10.21211,1.492079,-0.4054458,351.5366,195.3647,44.86468,-10.29138,1.527233,-0.2643681,328.6868,157.0148,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.33042,-9.979445,1.511698,-0.07852387,350.0028,220.5969,0.001053328,-10.2127,1.492079,-0.3966417,351.5366,195.3396,44.86468,-10.29203,1.527233,-0.2555985,328.6868,156.9897,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.63181,-9.990266,1.512106,0.05697846,350.2,220.3999,-2.166041E-07,-10.22365,1.492079,-0.2570634,351.5366,195.2768,44.86467,-10.3028,1.527233,-0.1205866,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.33677,-9.980055,1.511881,-0.07048869,350.0912,220.5086,0.0006660607,-10.21322,1.492079,-0.3889072,351.5366,195.3175,44.86468,-10.29261,1.527233,-0.2478945,328.6868,156.9676,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.34244,-9.980763,1.512093,-0.06116009,350.1937,220.4062,4.440469E-05,-10.21383,1.492079,-0.3799279,351.5366,195.2919,44.86468,-10.29328,1.527233,-0.2389505,328.6868,156.942,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.34822,-9.981447,1.512106,-0.05262351,350.2,220.3999,-2.166041E-07,-10.21444,1.492079,-0.3715,351.5366,195.2768,44.86467,-10.29396,1.527233,-0.2304456,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.64848,-9.992162,1.512106,0.08054471,350.2,220.3999,-2.166041E-07,-10.22554,1.492079,-0.233573,351.5366,195.2768,44.86467,-10.30469,1.527233,-0.0970962,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.35535,-9.982058,1.512106,-0.04504347,350.2,220.3999,-2.166041E-07,-10.21505,1.492079,-0.3639226,351.5366,195.2768,44.86467,-10.29457,1.527233,-0.2228682,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.36083,-9.98287,1.512106,-0.03494334,350.2,220.3999,-2.166041E-07,-10.21586,1.492079,-0.353826,351.5366,195.2768,44.86467,-10.29538,1.527233,-0.2127717,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.36662,-9.983544,1.512106,-0.02655935,350.2,220.3999,-2.166041E-07,-10.21654,1.492079,-0.3454452,351.5366,195.2768,44.86467,-10.29605,1.527233,-0.2043908,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.66514,-9.994052,1.512106,0.1040351,350.2,220.3999,-2.166041E-07,-10.22743,1.492079,-0.2100825,351.5366,195.2768,44.86467,-10.30658,1.527233,-0.07360578,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.37293,-9.984156,1.512106,-0.01895475,350.2,220.3999,-2.166041E-07,-10.21715,1.492079,-0.3378432,351.5366,195.2768,44.86467,-10.29666,1.527233,-0.1967888,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.37826,-9.984877,1.512106,-0.009999752,350.2,220.3999,-2.166041E-07,-10.21787,1.492079,-0.3288913,351.5366,195.2768,44.86467,-10.29738,1.527233,-0.1878369,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.38389,-9.985482,1.512106,-0.002466679,350.2,220.3999,-2.166041E-07,-10.21848,1.492079,-0.3213611,351.5366,195.2768,44.86467,-10.29799,1.527233,-0.1803067,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
35.68183,-9.995942,1.512106,0.1275256,350.2,220.3999,-2.166041E-07,-10.22932,1.492079,-0.1865547,351.5366,195.2768,44.86467,-10.30847,1.527233,-0.05007792,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
24.39056,-9.98617,1.512106,0.006074429,350.2,220.3999,-2.166041E-07,-10.21916,1.492079,-0.3128228,351.5366,195.2768,44.86467,-10.29868,1.527233,-0.1717684,328.6868,156.9397,259.1715,False,-10.70029,1.519376,-0.8434362,353.6,192.5998,0,-10.62848,1.5357,-1.2185,336.3249,294.1373,90.30866,-10.92602,1.516,-1.193183,332.6216,83.70567,276.2741,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
